date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:17	2643/2643	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Mar%202023%2004:46:17%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fother-services%2F	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embed2b2a.json	(from https://www.internationalshipcare.com/other-services/)
12:46:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Mar%202023%2004:46:17%20GMT	https://www.internationalshipcare.com/?p=2201	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/indexb624.html	(from https://www.internationalshipcare.com/other-services/)
12:46:18	2751/2751	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Mar%202023%2004:46:18%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fother-services%2F&format=xml	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embedf348	(from https://www.internationalshipcare.com/other-services/)
12:46:18	9763/9763	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Nov%202022%2007:25:05%20GMT	https://www.internationalshipcare.com/wp-content/uploads/elementor/css/post-2244.css?ver=1668151505	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/elementor/css/post-22447b65.css	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:19	677686/677686	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202022%2009:48:54%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/photo-collage-overlay.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/photo-collage-overlay.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:20	39067/39067	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Mar%202023%2004:46:19%20GMT	https://www.internationalshipcare.com/wp-json/wp/v2/pages/2244	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/wp/v2/pages/2244.json	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:21	2631/2631	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Mar%202023%2004:46:21%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fmeet-our-team%2F	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embedd120.json	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Mar%202023%2004:46:21%20GMT	https://www.internationalshipcare.com/?p=2244	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/index4c6d.html	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:22	2739/2739	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Mar%202023%2004:46:22%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fmeet-our-team%2F&format=xml	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embed850f	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:22	41876/41876	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2009:25:44%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/pravin-540x740.jpeg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/pravin-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:22	40271/40271	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Nov%202022%2007:23:16%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/11/dharma2-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/11/dharma2-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:23	28280/28280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Sep%202022%2003:17:25%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/09/chok-mei-final-1-600x600.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/09/chok-mei-final-1-600x600.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:23	28197/28197	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:25:20%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/iszam-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/iszam-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:23	25764/25764	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:27:19%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/ismadi-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/ismadi-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:23	30110/30110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:28:49%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/ashraf-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/ashraf-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:24	27215/27215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:26:17%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/gobi-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/gobi-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:24	28242/28242	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:30:51%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/alawi-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/alawi-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:24	24662/24662	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:18:46%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/wahyuning-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/wahyuning-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:24	21391/21391	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:13:52%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/rafidah-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/rafidah-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:25	30247/30247	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2010:23:36%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/sheling-scaled-540x740.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/sheling-scaled-540x740.jpg	(from https://www.internationalshipcare.com/meet-our-team/)
12:46:25	2762/2762	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202022%2010:16:59%20GMT	https://www.internationalshipcare.com/wp-content/uploads/elementor/css/post-2280.css?ver=1664273819	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/elementor/css/post-2280eb89.css	(from https://www.internationalshipcare.com/career/)
12:46:26	743287/743287	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2009:45:50%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/career-hero-scaled.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/career-hero-scaled.jpg	(from https://www.internationalshipcare.com/career/)
12:46:26	12125/12125	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Mar%202023%2004:46:26%20GMT	https://www.internationalshipcare.com/wp-json/wp/v2/pages/2280	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/wp/v2/pages/2280.json	(from https://www.internationalshipcare.com/career/)
12:46:28	2593/2593	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Mar%202023%2004:46:27%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fcareer%2F	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embed928c.json	(from https://www.internationalshipcare.com/career/)
12:46:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Mar%202023%2004:46:28%20GMT	https://www.internationalshipcare.com/?p=2280	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/indexc13a.html	(from https://www.internationalshipcare.com/career/)
12:46:29	2701/2701	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Mar%202023%2004:46:29%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fcareer%2F&format=xml	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embedea44	(from https://www.internationalshipcare.com/career/)
12:46:30	6478/6478	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202022%2004:26:30%20GMT	https://www.internationalshipcare.com/wp-content/uploads/elementor/css/post-2269.css?ver=1664252790	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/elementor/css/post-2269f5a1.css	(from https://www.internationalshipcare.com/contact-us/)
12:46:30	459627/459627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2009:45:37%20GMT	https://www.internationalshipcare.com/wp-content/uploads/2022/08/contact-us-hero-scaled.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/uploads/2022/08/contact-us-hero-scaled.jpg	(from https://www.internationalshipcare.com/contact-us/)
12:46:31	24935/24935	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Mar%202023%2004:46:31%20GMT	https://www.internationalshipcare.com/wp-json/wp/v2/pages/2269	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/wp/v2/pages/2269.json	(from https://www.internationalshipcare.com/contact-us/)
12:46:32	2617/2617	---MC-	200	added ('OK')	application/json	date:Tue,%2028%20Mar%202023%2004:46:32%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fcontact-us%2F	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embed260e.json	(from https://www.internationalshipcare.com/contact-us/)
12:46:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Mar%202023%2004:46:32%20GMT	https://www.internationalshipcare.com/?p=2269	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/indexa7b1.html	(from https://www.internationalshipcare.com/contact-us/)
12:46:34	2725/2725	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Mar%202023%2004:46:33%20GMT	https://www.internationalshipcare.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.internationalshipcare.com%2Fcontact-us%2F&format=xml	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-json/oembed/1.0/embedd72f	(from https://www.internationalshipcare.com/contact-us/)
12:46:36	129393/129393	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2004:46:35%20GMT	https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/bgDescription.png	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/bgDescription.png	(from https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.9.6)
12:46:38	129369/129369	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2004:46:37%20GMT	https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/gallery-e1.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/gallery-e1.jpg	(from https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.9.6)
12:46:38	1757/1757	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Sep%202022%2002:45:37%20GMT	https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	(from https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.9.6)
12:46:40	129337/129337	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2004:46:39%20GMT	https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-12.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-12.jpg	(from https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.9.6)
12:46:40	487/487	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2028%20Sep%202022%2002:45:37%20GMT	https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/images/icons/line.svg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/images/icons/line.svg	(from https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.9.6)
12:46:42	129393/129393	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2004:46:42%20GMT	https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/others/business-shape.png	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/others/business-shape.png	(from https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.9.6)
12:46:44	129337/129337	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Mar%202023%2004:46:43%20GMT	https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-40.jpg	C:/Users/Mohd%20Izz/Documents/International%20Shipcare/website/internationalshipcare/www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-40.jpg	(from https://www.internationalshipcare.com/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=1.9.6)
